budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,crew,Profit,overview_2
130000000,"['Drama', 'Action', 'Adventure', 'History', 'War']",http://www.kingdomofheavendvd.com/,1495,"['crusade', 'epic', 'knight', 'swordsman', 'order of the templars', 'religious', 'knight templars', 'saladin', 'king richard']",en,Kingdom of Heaven,"['After', 'his', 'wife', 'dies,', 'a', 'blacksmith', 'named', 'Balian', 'is', 'thrust', 'into', 'royalty,', 'political', 'intrigue', 'and', 'bloody', 'holy', 'wars', 'during', 'the', 'Crusades.']",44.490453,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Kanzaman"", ""id"": 4169}, {""name"": ""Dune Films"", ""id"": 19477}, {""name"": ""BK"", ""id"": 19478}, {""name"": ""KOH"", ""id"": 19479}, {""name"": ""Reino del Cielo"", ""id"": 19480}, {""name"": ""Inside Track 3"", ""id"": 19482}, {""name"": ""Calle Cruzada"", ""id"": 19483}]","['Germany', 'Morocco', 'Spain', 'United Kingdom', 'United States of America']",2005,211643158,2 h 24 min,"['العربية', 'English', 'Italiano', 'Latin']",Released: 2005,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",Kingdom of Heaven,6.6,1157,1495,"['Orlando Bloom', 'Eva Green', 'Jeremy Irons']",['Ridley Scott'],81643158,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades."
105000000,"['Romance', 'Family', 'Animation', 'Music']",http://disney.go.com/disneypictures/princessandthefrog/,10198,"['based on novel', 'voodoo', 'kiss', 'princess', 'animation', 'cajun', 'firefly', 'based on fairy tale', 'duringcreditsstinger', 'big dreams', 'frog prince', 'charlatan']",en,The Princess and the Frog,"['A', 'waitress,', 'desperate', 'to', 'fulfill', 'her', 'dreams', 'as', 'a', 'restaurant', 'owner,', 'is', 'set', 'on', 'a', 'journey', 'to', 'turn', 'a', 'frog', 'prince', 'back', 'into', 'a', 'human', 'being,', 'but', 'she', 'has', 'to', 'do', 'face', 'the', 'same', 'problem', 'after', 'she', 'kisses', 'him.']",62.479574,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]",['United States of America'],2009,267045765,1 h 37 min,"['Français', 'English']",Released: 2009,Every Love Story Begins With a Kiss...,The Princess and the Frog,6.7,1247,10198,"['Anika Noni Rose', 'Bruno Campos', 'Keith David']",['Ron Clements'],162045765,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to do face the same problem after she kisses him."
108000000,"['Drama', 'Adventure', 'Science Fiction']",http://www.foxmovies.com/movies/the-martian,286217,"['based on novel', 'mars', 'nasa', 'isolation', 'botanist', 'stranded', 'spaceship', 'space', 'engineering', 'survival', 'astronaut', 'science', 'deep space explorer', 'duringcreditsstinger', 'battle for survival']",en,The Martian,"['During', 'a', 'manned', 'mission', 'to', 'Mars,', 'Astronaut', 'Mark', 'Watney', 'is', 'presumed', 'dead', 'after', 'a', 'fierce', 'storm', 'and', 'left', 'behind', 'by', 'his', 'crew.', 'But', 'Watney', 'has', 'survived', 'and', 'finds', 'himself', 'stranded', 'and', 'alone', 'on', 'the', 'hostile', 'planet.', 'With', 'only', 'meager', 'supplies,', 'he', 'must', 'draw', 'upon', 'his', 'ingenuity,', 'wit', 'and', 'spirit', 'to', 'subsist', 'and', 'find', 'a', 'way', 'to', 'signal', 'to', 'Earth', 'that', 'he', 'is', 'alive.']",167.93287,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Mid Atlantic Films"", ""id"": 2735}, {""name"": ""International Traders"", ""id"": 6408}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Genre Films"", ""id"": 28788}]",['United States of America'],2015,630161890,2 h 21 min,"['English', '普通话']",Released: 2015,Bring Him Home,The Martian,7.6,7268,286217,"['Matt Damon', 'Jessica Chastain', 'Kristen Wiig']",['Ridley Scott'],522161890,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive."
126000000,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",http://www.theisland-themovie.com/,1635,"['clone', 'transplantation', ""love of one's life"", 'dystopia', 'genetics', 'freedom', 'escape', 'cloning', 'plague']",en,The Island,"['In', '2019,', 'Lincoln', 'Six-Echo', 'is', 'a', 'resident', 'of', 'a', 'seemingly', '""Utopian""', 'but', 'contained', 'facility.', 'Like', 'all', 'of', 'the', 'inhabitants', 'of', 'this', 'carefully-controlled', 'environment,', 'Lincoln', 'hopes', 'to', 'be', 'chosen', 'to', 'go', 'to', 'The', 'Island', '—', 'reportedly', 'the', 'last', 'uncontaminated', 'location', 'on', 'the', 'planet.', 'But', 'Lincoln', 'soon', 'discovers', 'that', 'everything', 'about', 'his', 'existence', 'is', 'a', 'lie.']",37.68056,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]",['United States of America'],2005,162949164,2 h 16 min,['English'],Released: 2005,Your time will come...,The Island,6.5,1770,1635,"['Ewan McGregor', 'Scarlett Johansson', 'Djimon Hounsou']",['Michael Bay'],36949164,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie."
150000000,"['Adventure', 'Action', 'Thriller']",http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),36557,"['italy', 'poker', 'casino', 'terrorist', 'banker', 'money', 'free running', 'torture', 'british secret service', 'montenegro']",en,Casino Royale,"['Le', 'Chiffre,', 'a', 'banker', 'to', 'the', ""world's"", 'terrorists,', 'is', 'scheduled', 'to', 'participate', 'in', 'a', 'high-stakes', 'poker', 'game', 'in', 'Montenegro,', 'where', 'he', 'intends', 'to', 'use', 'his', 'winnings', 'to', 'establish', 'his', 'financial', 'grip', 'on', 'the', 'terrorist', 'market.', 'M', 'sends', 'Bond', '–', 'on', 'his', 'maiden', 'mission', 'as', 'a', '00', 'Agent', '–', 'to', 'attend', 'this', 'game', 'and', 'prevent', 'Le', 'Chiffre', 'from', 'winning.', 'With', 'the', 'help', 'of', 'Vesper', 'Lynd', 'and', 'Felix', 'Leiter,', 'Bond', 'enters', 'the', 'most', 'important', 'poker', 'game', 'in', 'his', 'already', 'dangerous', 'career.']",88.935165,"[{""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""Babelsberg Film"", ""id"": 19481}]","['Italy', 'United Kingdom', 'United States of America', 'Czech Republic', 'Germany']",2006,599045960,2 h 24 min,"['English', 'Français']",Released: 2006,Everyone has a past. Every legend has a beginning.,Casino Royale,7.3,3855,36557,"['Daniel Craig', 'Eva Green', 'Mads Mikkelsen']",['Martin Campbell'],449045960,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career."
80000000,"['History', 'Crime', 'Drama']",http://www.publicenemies.net/,11322,"['cinema', 'hiding place', 'machinegun', 'prison guard', 'escape from prison', 'dillinger']",en,Public Enemies,"['Depression-era', 'bank', 'robber', 'John', ""Dillinger's"", 'charm', 'and', 'audacity', 'endear', 'him', 'to', 'much', 'of', ""America's"", 'downtrodden', 'public,', 'but', ""he's"", 'also', 'a', 'thorn', 'in', 'the', 'side', 'of', 'J.', 'Edgar', 'Hoover', 'and', 'the', 'fledgling', 'FBI.', 'Desperate', 'to', 'capture', 'the', 'elusive', 'outlaw,', 'Hoover', 'makes', 'Dillinger', 'his', 'first', 'Public', 'Enemy', 'Number', 'One', 'and', 'assigns', 'his', 'top', 'agent,', 'Melvin', 'Purvis,', 'the', 'task', 'of', 'bringing', 'him', 'in', 'dead', 'or', 'alive.']",33.691694,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Misher Films"", ""id"": 11581}]",['United States of America'],2009,214104620,2 h 20 min,['English'],Released: 2009,America's Most Wanted.,Public Enemies,6.5,1344,11322,"['Christian Bale', 'Johnny Depp', 'Giovanni Ribisi']",['Michael Mann'],134104620,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive."
100000000,"['Drama', 'Crime']",http://www.americangangster.net/,4982,"['underdog', 'black people', 'drug traffic', 'drug smuggle', 'society', 'ambition', 'rise and fall', 'cop', 'drug dealing', 'police corruption', 'gangster', 'crime', 'police detective', 'family', 'law enforcement', 'aftercreditsstinger', 'dishonesty', 'criminal heroes']",en,American Gangster,"['Following', 'the', 'death', 'of', 'his', 'employer', 'and', 'mentor,', 'Bumpy', 'Johnson,', 'Frank', 'Lucas', 'establishes', 'himself', 'as', 'the', 'number', 'one', 'importer', 'of', 'heroin', 'in', 'the', 'Harlem', 'district', 'of', 'Manhattan.', 'He', 'does', 'so', 'by', 'buying', 'heroin', 'directly', 'from', 'the', 'source', 'in', 'South', 'East', 'Asia', 'and', 'he', 'comes', 'up', 'with', 'a', 'unique', 'way', 'of', 'importing', 'the', 'drugs', 'into', 'the', 'United', 'States.', 'Based', 'on', 'a', 'true', 'story.']",42.361215,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Film Rites"", ""id"": 8083}]","['United Kingdom', 'United States of America']",2007,266465037,2 h 37 min,['English'],Released: 2007,There are two sides to the American dream,American Gangster,7.4,1502,4982,"['Denzel Washington', 'Russell Crowe', 'Chiwetel Ejiofor']",['Ridley Scott'],166465037,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story."
100000000,"['Thriller', 'Drama', 'Crime']",http://www.sonypictures.com/movies/thetakingofpelham123/,18487,"['hostage', 'new york city', 'new york subway', 'subway train', 'stock market', 'motorcycle crash', 'subway tunnel', 'aftercreditsstinger']",en,The Taking of Pelham 1 2 3,"['Armed', 'men', 'hijack', 'a', 'New', 'York', 'City', 'subway', 'train,', 'holding', 'the', 'passengers', 'hostage', 'in', 'return', 'for', 'a', 'ransom,', 'and', 'turning', 'an', 'ordinary', ""day's"", 'work', 'for', 'dispatcher', 'Walter', 'Garber', 'into', 'a', 'face-off', 'with', 'the', 'mastermind', 'behind', 'the', 'crime.']",40.597856,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",['United States of America'],2009,150166126,1 h 46 min,['English'],Released: 2009,I can't get it out of my head. I'm gonna die today.,The Taking of Pelham 1 2 3,6.2,954,18487,"['Denzel Washington', 'John Travolta', 'Luis Guzmán']",['Tony Scott'],50166126,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime."
100000000,"['Comedy', 'Romance']",http://www.littlefockers.net/,39451,"['nurse', 'cat', 'father-in-law', 'vomit', 'kids and family', 'viagra', 'duringcreditsstinger']",en,Little Fockers,"['It', 'has', 'taken', '10', 'years,', 'two', 'little', 'Fockers', 'with', 'wife', 'Pam', 'and', 'countless', 'hurdles', 'for', 'Greg', 'to', 'finally', 'get', 'in', 'with', 'his', 'tightly', 'wound', 'father-in-law,', 'Jack.', 'After', 'the', 'cash-strapped', 'dad', 'takes', 'a', 'job', 'moonlighting', 'for', 'a', 'drug', 'company,', ""Jack's"", 'suspicions', 'about', 'his', 'favorite', 'male', 'nurse', 'come', 'roaring', 'back.', 'When', 'Greg', 'and', ""Pam's"", 'entire', 'clan', 'descends', 'for', 'the', ""twins'"", 'birthday', 'party,', 'Greg', 'must', 'prove', 'to', 'the', 'skeptical', 'Jack', 'that', ""he's"", 'fully', 'capable', 'as', 'the', 'man', 'of', 'the', 'house.']",32.389353,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Everyman Pictures"", ""id"": 2242}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Dreamworks Pictures"", ""id"": 7852}, {""name"": ""Tribeca Productions"", ""id"": 11391}]",['United States of America'],2010,310650585,1 h 38 min,['English'],Released: 2010,"Kids bring everyone closer, right?",Little Fockers,5.4,1060,39451,"['Robert De Niro', 'Ben Stiller', 'Owen Wilson']",['Paul Weitz'],210650585,"It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house."
100000000,"['Action', 'Comedy', 'Crime']",http://www.theotherguys-movie.com/,27581,"['narration', 'ceo', 'fire truck', 'shot in the shoulder', 'zip line', 'buddy comedy', 'carjacking', 'aftercreditsstinger', 'duringcreditsstinger']",en,The Other Guys,"['NYPD', 'detectives', 'Christopher', 'Danson', '(Johnson)', 'and', 'P.K.', 'Highsmith', '(Jackson)', 'are', 'the', 'baddest', 'and', 'most', 'beloved', 'cops', 'in', 'New', 'York', 'City.', 'They', ""don't"", 'get', 'tattoos,', 'other', 'men', 'get', 'tattoos', 'of', 'them.', 'Two', 'desks', 'over', 'and', 'one', 'back,', 'sit', 'detectives', 'Allen', 'Gamble', '(Ferrell)', 'and', 'Terry', 'Hoitz', '(Wahlberg).', ""You've"", 'seen', 'them', 'in', 'the', 'background', 'of', 'photos', 'of', 'Danson', 'and', 'Highsmith,', 'out', 'of', 'focus', 'and', 'eyes', 'closed.', ""They're"", 'not', 'heroes,', ""they're"", '""the', 'other', 'guys.""', 'But', 'every', 'cop', 'has', 'his', 'or', 'her', 'day', 'and', 'soon', 'Gamble', 'and', 'Hoitz', 'stumble', 'into', 'a', 'seemingly', 'innocuous', 'case', 'no', 'other', 'detective', 'wants', 'to', 'touch', 'that', 'could', 'turn', 'into', ""NYC's"", 'biggest', 'crime.', ""It's"", 'the', 'opportunity', 'of', 'their', 'lives,', 'but', 'do', 'these', 'guys', 'have', 'the', 'right', 'stuff?']",24.399642,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}]",['United States of America'],2010,170432927,1 h 47 min,['English'],Released: 2010,When the cops are busy... Our only hope is...,The Other Guys,6.1,1383,27581,"['Will Ferrell', 'Mark Wahlberg', 'Eva Mendes']",['Adam McKay'],70432927,"NYPD detectives Christopher Danson (Johnson) and P.K. Highsmith (Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos, other men get tattoos of them. Two desks over and one back, sit detectives Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes, they're ""the other guys."" But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into NYC's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff?"
100000000,"['Action', 'Drama', 'Mystery', 'Thriller']",http://www.warnerbros.com/eraser,9268,"['suicide', 'ambush', 'showdown', 'hostage', 'traitor', 'new identity', 'hitman', 'witness', 'witness protection', 'arms dealer', 'deception', 'betrayal', 'treason', 'conspiracy', 'u.s. marshal', 'gunfight', 'train', 'explosion', 'violence', 'sabotage', 'corporate crime', 'rogue agent', 'assassination attempt', 'x-ray vision', 'railgun']",en,Eraser,"['U.S.', 'Marshall', 'John', 'Kruger', 'erases', 'the', 'identities', 'of', 'people', 'enrolled', 'in', 'the', 'Witness', 'Protection', 'Program.', 'His', 'current', 'assignment', 'is', 'to', 'protect', 'Lee', 'Cullen,', ""who's"", 'uncovered', 'evidence', 'that', 'the', 'weapons', 'manufacturer', 'she', 'works', 'for', 'has', 'been', 'selling', 'to', 'terrorist', 'groups.', 'When', 'Kruger', 'discovers', 'that', ""there's"", 'a', 'corrupt', 'agent', 'within', 'the', 'program,', 'he', 'must', 'guard', 'his', 'own', 'life', 'while', 'trying', 'to', 'protect', ""Lee's.""]",24.507987,"[{""name"": ""Kopelson Entertainment"", ""id"": 824}, {""name"": ""Warner Bros."", ""id"": 6194}]","['Canada', 'United States of America']",1996,242295562,1 h 55 min,['English'],Released: 1996,He will erase your past to protect your future.,Eraser,5.6,543,9268,"['Arnold Schwarzenegger', 'James Caan', 'Vanessa Williams']",['Chuck Russell'],142295562,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's."
